Holiday,Temperature,Rainfall_last_hour,Snowfall_last_hour,Cloud_Cover,Weather,Weather_Desc,TimeStamp,Date,Traffic_Vol
,281.22,0,0,85,Light fog,Fine fog,15-10-2015 04:00,15-10-2015,1476.02
,281.62,0,0,85,Light fog,Fine fog,15-10-2015 05:00,15-10-2015,3816.02
,281.09,0,0,85,Light fog,Fine fog,15-10-2015 06:00,15-10-2015,7851.22
,280.99,0,0,100,Light fog,Fine fog,15-10-2015 07:00,15-10-2015,9265.62
,280.02,0,0,100,Light fog,Fine fog,15-10-2015 08:00,15-10-2015,8367.32
,280.55,0,0,100,Light fog,Fine fog,15-10-2015 09:00,15-10-2015,7041.32
,280.77,0,0,101,Light fog,Fine fog,15-10-2015 10:00,15-10-2015,6236.62
,280.42,0,0,90,Cloudy skies,Full cloud cover,15-10-2015 11:00,15-10-2015,6312.02
,282.12,0,0,100,Clear skies,Clear skies,15-10-2015 12:00,15-10-2015,6691.62
,284.91,0,0,40,Cloudy skies,Partly cloudy skies,15-10-2015 13:00,15-10-2015,6755.32
,286.58,0,0,2,Clear skies,Clear skies,15-10-2015 14:00,15-10-2015,7229.82
,287.27,0,0,1,Clear skies,Clear skies,15-10-2015 15:00,15-10-2015,7678.32
,288.3,0,0,21,Cloudy skies,Scattered clouds,15-10-2015 16:00,15-10-2015,8542.82
,287.77,0,0,20,Cloudy skies,Scattered clouds,15-10-2015 17:00,15-10-2015,8168.42
,287.18,0,0,20,Cloudy skies,Scattered clouds,15-10-2015 18:00,15-10-2015,6315.92
,286.1,0,0,75,Cloudy skies,Fragmented clouds,15-10-2015 19:00,15-10-2015,4629.82
,285.18,0,0,75,Cloudy skies,Fragmented clouds,15-10-2015 20:00,15-10-2015,3905.72
,285.49,0,0,90,Cloudy skies,Full cloud cover,15-10-2015 21:00,15-10-2015,3120.52
,284.14,0,0,20,Cloudy skies,Scattered clouds,15-10-2015 22:00,15-10-2015,2214.42
,282.83,0,0,75,Cloudy skies,Fragmented clouds,15-10-2015 23:00,15-10-2015,1632.02
,281.41,0,0,20,Cloudy skies,Scattered clouds,16-10-2015 00:00,16-10-2015,1080.82
,280.07,0,0,2,Clear skies,Clear skies,16-10-2015 01:00,16-10-2015,844.22
,279.93,0,0,2,Clear skies,Clear skies,16-10-2015 02:00,16-10-2015,759.72
,278.81,0,0,1,Clear skies,Clear skies,16-10-2015 03:00,16-10-2015,888.42
,277.41,0,0,1,Clear skies,Clear skies,16-10-2015 04:00,16-10-2015,1420.12
,277.51,0,0,1,Clear skies,Clear skies,16-10-2015 05:00,16-10-2015,4026.62
,276.91,0,0,1,Clear skies,Clear skies,16-10-2015 06:00,16-10-2015,7944.82
,275.31,0,0,21,Cloudy skies,Scattered clouds,16-10-2015 07:00,16-10-2015,9595.82
,275.49,0,0,21,Cloudy skies,Scattered clouds,16-10-2015 08:00,16-10-2015,8750.82
,278.91,0,0,20,Cloudy skies,Scattered clouds,16-10-2015 09:00,16-10-2015,7254.52
,281.71,0,0,21,Cloudy skies,Scattered clouds,16-10-2015 10:00,16-10-2015,6331.52
,284.35,0,0,20,Cloudy skies,Scattered clouds,16-10-2015 11:00,16-10-2015,6644.82
,286.51,0,0,40,Cloudy skies,Partly cloudy skies,16-10-2015 12:00,16-10-2015,6938.62
,287.21,0,0,1,Clear skies,Clear skies,16-10-2015 13:00,16-10-2015,7004.92
,288.85,0,0,76,Cloudy skies,Fragmented clouds,16-10-2015 14:00,16-10-2015,7489.82
,289.35,0,0,75,Cloudy skies,Fragmented clouds,16-10-2015 15:00,16-10-2015,7977.32
,289.19,0,0,75,Cloudy skies,Fragmented clouds,16-10-2015 16:00,16-10-2015,8875.62
,289.36,0,0,75,Cloudy skies,Fragmented clouds,16-10-2015 17:00,16-10-2015,8788.52
,288.26,0,0,91,Cloudy skies,Full cloud cover,16-10-2015 18:00,16-10-2015,7103.72
,287.58,0,0,68,Rainfall,Soft rain,16-10-2015 19:00,16-10-2015,4726.02
,287.44,0,0,90,Cloudy skies,Full cloud cover,16-10-2015 20:00,16-10-2015,4040.92
,287.3,0,0,90,Cloudy skies,Full cloud cover,16-10-2015 21:00,16-10-2015,3461.12
,287.69,0,0,90,Cloudy skies,Full cloud cover,16-10-2015 22:00,16-10-2015,2718.82
,287.39,0,0,90,Cloudy skies,Full cloud cover,16-10-2015 23:00,16-10-2015,1846.52
,287.29,0,0,75,Cloudy skies,Fragmented clouds,17-10-2015 00:00,17-10-2015,1140.62
,287.33,0,0,76,Cloudy skies,Fragmented clouds,17-10-2015 01:00,17-10-2015,861.12
,287.03,0,0,90,Cloudy skies,Full cloud cover,17-10-2015 02:00,17-10-2015,772.72
,287.87,0,0,90,Cloudy skies,Full cloud cover,17-10-2015 03:00,17-10-2015,887.12
,287.56,0,0,75,Cloudy skies,Fragmented clouds,17-10-2015 04:00,17-10-2015,1434.42
,286.41,0,0,90,Cloudy skies,Full cloud cover,17-10-2015 05:00,17-10-2015,3978.52
,285.39,0,0,90,Cloudy skies,Full cloud cover,17-10-2015 06:00,17-10-2015,7755.02
,285.42,0,0,76,Cloudy skies,Fragmented clouds,17-10-2015 07:00,17-10-2015,7654.92
,285.85,0,0,75,Cloudy skies,Fragmented clouds,17-10-2015 08:00,17-10-2015,8583.12
,286.42,0,0,101,Rainfall,Nearby rain showers,17-10-2015 09:00,17-10-2015,7443.02
,287.19,0,0,76,Cloudy skies,Fragmented clouds,17-10-2015 10:00,17-10-2015,6503.12
,289.01,0,0,75,Cloudy skies,Fragmented clouds,17-10-2015 11:00,17-10-2015,6465.42
,289.11,0,0,1,Clear skies,Clear skies,17-10-2015 12:00,17-10-2015,6897.02
,291.32,0,0,1,Clear skies,Clear skies,17-10-2015 13:00,17-10-2015,6726.72
,292.26,0,0,1,Clear skies,Clear skies,17-10-2015 14:00,17-10-2015,5997.42
,293.01,0,0,2,Clear skies,Clear skies,17-10-2015 15:00,17-10-2015,6549.92
,292.81,0,0,1,Clear skies,Clear skies,17-10-2015 16:00,17-10-2015,9169.42
,293.35,0,0,2,Clear skies,Clear skies,17-10-2015 17:00,17-10-2015,8464.82
,291.12,0,0,40,Cloudy skies,Partly cloudy skies,17-10-2015 18:00,17-10-2015,6715.02
,288.85,0,0,40,Cloudy skies,Partly cloudy skies,17-10-2015 19:00,17-10-2015,4887.22
,287.32,0,0,41,Cloudy skies,Partly cloudy skies,17-10-2015 20:00,17-10-2015,4228.12
,286.19,0,0,41,Cloudy skies,Partly cloudy skies,17-10-2015 21:00,17-10-2015,4022.72
,284.72,0,0,20,Cloudy skies,Scattered clouds,17-10-2015 22:00,17-10-2015,2932.02
,284.1,0,0,20,Cloudy skies,Scattered clouds,17-10-2015 23:00,17-10-2015,1929.72
,284.42,0,0,20,Cloudy skies,Scattered clouds,18-10-2015 00:00,18-10-2015,1273.22
,283.6,0,0,40,Cloudy skies,Partly cloudy skies,18-10-2015 01:00,18-10-2015,905.32
,283.32,0,0,99,Light fog,Fine fog,18-10-2015 02:00,18-10-2015,818.22
,282.98,0,0,99,Light fog,Fine fog,18-10-2015 03:00,18-10-2015,945.62
,283.46,0,0,90,Cloudy skies,Full cloud cover,18-10-2015 04:00,18-10-2015,1459.12
,283.48,0,0,99,Light fog,Fine fog,18-10-2015 05:00,18-10-2015,3760.12
,285.08,0,0,75,Cloudy skies,Fragmented clouds,18-10-2015 06:00,18-10-2015,7385.82
,285.19,0,0,91,Cloudy skies,Full cloud cover,18-10-2015 07:00,18-10-2015,8792.42
,285.5,0,0,90,Cloudy skies,Full cloud cover,18-10-2015 08:00,18-10-2015,7621.12
,287.7,0,0,100,Rainfall,Soft rain,18-10-2015 09:00,18-10-2015,7257.12
,288.95,0,0,90,Cloudy skies,Full cloud cover,18-10-2015 10:00,18-10-2015,6431.62
,290.19,0,0,91,Cloudy skies,Full cloud cover,18-10-2015 11:00,18-10-2015,7062.12
,288.87,0,0,100,Rainfall,Soft rain,18-10-2015 12:00,18-10-2015,7120.62
,286.81,0,0,91,Cloudy skies,Full cloud cover,18-10-2015 13:00,18-10-2015,7296.12
,286.46,0,0,90,Cloudy skies,Full cloud cover,18-10-2015 14:00,18-10-2015,7838.22
,287.74,0,0,90,Cloudy skies,Full cloud cover,18-10-2015 15:00,18-10-2015,8072.22
,288.18,0,0,90,Cloudy skies,Full cloud cover,18-10-2015 16:00,18-10-2015,8619.52
,287.64,0,0,90,Cloudy skies,Full cloud cover,18-10-2015 17:00,18-10-2015,8169.72
,286.51,0,0,90,Cloudy skies,Full cloud cover,18-10-2015 18:00,18-10-2015,6301.62
,285.47,0,0,100,Light rain,Mild drizzle,18-10-2015 19:00,18-10-2015,4883.32
,283.64,0,0,100,Rainfall,Soft rain,18-10-2015 20:00,18-10-2015,4226.82
,283.11,0,0,100,Light rain,Mild drizzle,18-10-2015 21:00,18-10-2015,3864.12
,282.5,0,0,91,Cloudy skies,Full cloud cover,18-10-2015 22:00,18-10-2015,3033.42
,282.65,0,0,91,Cloudy skies,Full cloud cover,18-10-2015 23:00,18-10-2015,1955.72
,281.38,0,0,91,Cloudy skies,Full cloud cover,19-10-2015 00:00,19-10-2015,1336.92
,281.57,0,0,88,Light fog,Fine fog,19-10-2015 01:00,19-10-2015,996.32
,280.84,0,0,87,Light rain,Mild drizzle,19-10-2015 02:00,19-10-2015,887.12
,280.82,0,0,87,Light fog,Fine fog,19-10-2015 03:00,19-10-2015,937.82
,280.79,0,0,87,Light rain,Mild drizzle,19-10-2015 04:00,19-10-2015,1364.22
,279.84,0,0,88,Light fog,Fine fog,19-10-2015 05:00,19-10-2015,3507.92
,280.05,0,0,87,Light rain,Mild drizzle,19-10-2015 06:00,19-10-2015,7136.22
,279.65,0,0,92,Light fog,Fine fog,19-10-2015 07:00,19-10-2015,7938.32
,280.22,0,0,91,Light rain,Mild drizzle,19-10-2015 08:00,19-10-2015,7228.52
,280.25,0,0,91,Rainfall,Soft rain,19-10-2015 09:00,19-10-2015,6409.52
,280.32,0,0,91,Light fog,Fine fog,19-10-2015 10:00,19-10-2015,6048.12
,280.54,0,0,91,Cloudy skies,Full cloud cover,19-10-2015 11:00,19-10-2015,5992.22
,281.5,0,0,90,Cloudy skies,Full cloud cover,19-10-2015 12:00,19-10-2015,6262.62
,281.91,0,0,90,Cloudy skies,Full cloud cover,19-10-2015 13:00,19-10-2015,6803.42
,282.23,0,0,92,Light fog,Fine fog,19-10-2015 14:00,19-10-2015,7731.62
,282.84,0,0,92,Light fog,Fine fog,19-10-2015 15:00,19-10-2015,8024.12
,283.17,0,0,93,Rainfall,Steady rain,19-10-2015 16:00,19-10-2015,6854.12
,282.91,0,0,92,Rainfall,Soft rain,19-10-2015 17:00,19-10-2015,6425.12
,283.11,0,0,90,Cloudy skies,Full cloud cover,19-10-2015 18:00,19-10-2015,6243.12
,282.29,0,0,75,Cloudy skies,Fragmented clouds,19-10-2015 19:00,19-10-2015,5369.52
,281.56,0,0,91,Cloudy skies,Full cloud cover,19-10-2015 20:00,19-10-2015,4204.72
,280.96,0,0,92,Light fog,Fine fog,19-10-2015 21:00,19-10-2015,4246.32
,280.83,0,0,92,Light rain,Light rain,19-10-2015 22:00,19-10-2015,4428.32
,280.4,0,0,92,Light fog,Fine fog,19-10-2015 23:00,19-10-2015,3088.02
,280.56,0,0,93,Rainfall,Soft rain,20-10-2015 00:00,20-10-2015,2079.22
,281.18,0,0,96,Light rain,Light rain,20-10-2015 01:00,20-10-2015,1427.92
,281.38,0,0,96,Light rain,Mild drizzle,20-10-2015 02:00,20-10-2015,1190.02
,280.72,0,0,96,Light rain,Mild drizzle,20-10-2015 03:00,20-10-2015,991.12
,281.01,0,0,96,Light fog,Fine fog,20-10-2015 04:00,20-10-2015,941.72
,281.86,0,0,96,Rainfall,Soft rain,20-10-2015 05:00,20-10-2015,1407.12
,281.53,0,0,96,Rainfall,Soft rain,20-10-2015 06:00,20-10-2015,2132.52
,281.68,0,0,100,Rainfall,Soft rain,20-10-2015 07:00,20-10-2015,2798.12
,281.49,0,0,100,Rainfall,Soft rain,20-10-2015 08:00,20-10-2015,4044.82
,282.1,0,0,100,Rainfall,Soft rain,20-10-2015 09:00,20-10-2015,5252.52
,282.52,0,0,100,Rainfall,Soft rain,20-10-2015 10:00,20-10-2015,5390.32
,282.85,0,0,101,Rainfall,Soft rain,20-10-2015 11:00,20-10-2015,6068.92
,283.31,0,0,100,Rainfall,Intense rainfall,20-10-2015 12:00,20-10-2015,6416.02
,283.91,0,0,48,Rainfall,Soft rain,20-10-2015 13:00,20-10-2015,6283.42
,284.39,0,0,90,Cloudy skies,Full cloud cover,20-10-2015 14:00,20-10-2015,6210.62
,284.3,0,0,75,Cloudy skies,Fragmented clouds,20-10-2015 15:00,20-10-2015,6456.32
,285.12,0,0,90,Cloudy skies,Full cloud cover,20-10-2015 16:00,20-10-2015,6682.52
,284.23,0,0,75,Cloudy skies,Fragmented clouds,20-10-2015 17:00,20-10-2015,7093.32
,283.24,0,0,40,Cloudy skies,Partly cloudy skies,20-10-2015 18:00,20-10-2015,6063.72
,281.9,0,0,41,Cloudy skies,Partly cloudy skies,20-10-2015 19:00,20-10-2015,5161.52
,280.67,0,0,20,Cloudy skies,Scattered clouds,20-10-2015 20:00,20-10-2015,4469.92
,279.92,0,0,20,Cloudy skies,Scattered clouds,20-10-2015 21:00,20-10-2015,4238.52
,279.45,0,0,49,Light fog,Fine fog,20-10-2015 22:00,20-10-2015,4148.82
,278.92,0,0,48,Dense fog,Dense fog,20-10-2015 23:00,20-10-2015,3466.32
,278.64,0,0,48,Light fog,Fine fog,21-10-2015 00:00,21-10-2015,2214.42
,276.63,0,0,60,Dense fog,Dense fog,21-10-2015 08:00,21-10-2015,2926.82
,284.79,0,0,75,Cloudy skies,Fragmented clouds,21-10-2015 17:00,21-10-2015,6525.22
,283.1,0,0,75,Cloudy skies,Fragmented clouds,21-10-2015 18:00,21-10-2015,6059.82
,281.92,0,0,91,Cloudy skies,Full cloud cover,21-10-2015 22:00,21-10-2015,2484.82
,282.26,0,0,90,Cloudy skies,Full cloud cover,21-10-2015 23:00,21-10-2015,1668.42
,281.89,0,0,75,Cloudy skies,Fragmented clouds,22-10-2015 00:00,22-10-2015,1066.52
,281.51,0,0,76,Cloudy skies,Fragmented clouds,22-10-2015 01:00,22-10-2015,822.12
,281.07,0,0,40,Cloudy skies,Partly cloudy skies,22-10-2015 02:00,22-10-2015,766.22
,281.44,0,0,76,Cloudy skies,Fragmented clouds,22-10-2015 03:00,22-10-2015,848.12
,280.17,0,0,8,Light fog,Fine fog,22-10-2015 04:00,22-10-2015,1468.22
,279.28,0,0,8,Light fog,Fine fog,22-10-2015 05:00,22-10-2015,3827.72
,280.05,0,0,8,Light fog,Fine fog,22-10-2015 06:00,22-10-2015,7515.82
,282.9,0,0,38,Clear skies,Clear skies,22-10-2015 10:00,22-10-2015,6041.62
,286.47,0,0,40,Cloudy skies,Partly cloudy skies,22-10-2015 11:00,22-10-2015,6110.52
,289.41,0,0,75,Cloudy skies,Fragmented clouds,22-10-2015 12:00,22-10-2015,6456.32
,291.29,0,0,21,Cloudy skies,Scattered clouds,22-10-2015 13:00,22-10-2015,6338.02
,292.31,0,0,75,Cloudy skies,Fragmented clouds,22-10-2015 14:00,22-10-2015,6933.42
,294.56,0,0,75,Cloudy skies,Fragmented clouds,22-10-2015 15:00,22-10-2015,7392.32
,294.33,0,0,41,Cloudy skies,Partly cloudy skies,22-10-2015 16:00,22-10-2015,8359.52
,293.6,0,0,40,Cloudy skies,Partly cloudy skies,22-10-2015 17:00,22-10-2015,7935.72
,291.97,0,0,20,Cloudy skies,Scattered clouds,22-10-2015 18:00,22-10-2015,5974.02
,289.37,0,0,20,Cloudy skies,Scattered clouds,22-10-2015 19:00,22-10-2015,4445.22
,287.48,0,0,2,Clear skies,Clear skies,22-10-2015 20:00,22-10-2015,3592.42
,286.2,0,0,1,Clear skies,Clear skies,22-10-2015 21:00,22-10-2015,2998.32
,285.85,0,0,75,Cloudy skies,Fragmented clouds,22-10-2015 22:00,22-10-2015,2219.62
,286.13,0,0,90,Cloudy skies,Full cloud cover,22-10-2015 23:00,22-10-2015,1672.32
,285.77,0,0,90,Cloudy skies,Full cloud cover,23-10-2015 00:00,23-10-2015,1092.52
,285.38,0,0,90,Cloudy skies,Full cloud cover,23-10-2015 01:00,23-10-2015,872.82
,284.28,0,0,75,Cloudy skies,Fragmented clouds,23-10-2015 02:00,23-10-2015,751.92
,284.45,0,0,75,Cloudy skies,Fragmented clouds,23-10-2015 03:00,23-10-2015,875.42
,283.35,0,0,20,Cloudy skies,Scattered clouds,23-10-2015 04:00,23-10-2015,1478.62
,282.52,0,0,20,Cloudy skies,Scattered clouds,23-10-2015 05:00,23-10-2015,3890.12
,282.53,0,0,75,Cloudy skies,Fragmented clouds,23-10-2015 06:00,23-10-2015,7193.42
,282.85,0,0,40,Cloudy skies,Partly cloudy skies,23-10-2015 07:00,23-10-2015,8330.92
,281.95,0,0,20,Cloudy skies,Scattered clouds,23-10-2015 08:00,23-10-2015,7950.02
,283.17,0,0,75,Cloudy skies,Fragmented clouds,23-10-2015 09:00,23-10-2015,7557.42
,285.13,0,0,90,Cloudy skies,Full cloud cover,23-10-2015 10:00,23-10-2015,6154.72
,286.1,0,0,76,Cloudy skies,Fragmented clouds,23-10-2015 11:00,23-10-2015,6565.52
,287.53,0,0,90,Cloudy skies,Full cloud cover,23-10-2015 12:00,23-10-2015,6695.52
,287.45,0,0,99,Rainfall,Steady rain,23-10-2015 13:00,23-10-2015,6856.72
,288.17,0,0,90,Cloudy skies,Full cloud cover,23-10-2015 14:00,23-10-2015,7010.12
,288.94,0,0,99,Stormy weather,Approaching thunderstorm,23-10-2015 15:00,23-10-2015,7730.32
,289.22,0,0,90,Cloudy skies,Full cloud cover,23-10-2015 16:00,23-10-2015,8349.12
,289.33,0,0,91,Cloudy skies,Full cloud cover,23-10-2015 17:00,23-10-2015,8021.52
,289.16,0,0,91,Cloudy skies,Full cloud cover,23-10-2015 18:00,23-10-2015,6474.52
,288.39,0,0,90,Cloudy skies,Full cloud cover,23-10-2015 19:00,23-10-2015,4553.12
,287.71,0,0,90,Cloudy skies,Full cloud cover,23-10-2015 20:00,23-10-2015,4273.62
,286.79,0,0,91,Cloudy skies,Full cloud cover,23-10-2015 21:00,23-10-2015,3605.42
,285.8,0,0,90,Cloudy skies,Full cloud cover,23-10-2015 22:00,23-10-2015,2525.12
,286.41,0,0,90,Cloudy skies,Full cloud cover,23-10-2015 23:00,23-10-2015,1758.12
,285.67,0,0,99,Light rain,Mild drizzle,24-10-2015 00:00,24-10-2015,1178.32
,285.91,0,0,90,Cloudy skies,Full cloud cover,24-10-2015 01:00,24-10-2015,809.12
,286.1,0,0,100,Airborne particles,Smoky air,24-10-2015 02:00,24-10-2015,767.52
,286.89,0,0,100,Light fog,Fine fog,24-10-2015 03:00,24-10-2015,956.02
,286.44,0,0,101,Light fog,Fine fog,24-10-2015 04:00,24-10-2015,1452.62
,286.67,0,0,91,Light fog,Fine fog,24-10-2015 05:00,24-10-2015,3860.22
,286.03,0,0,90,Light fog,Fine fog,24-10-2015 06:00,24-10-2015,7690.02
,285.9,0,0,90,Rainfall,Soft rain,24-10-2015 07:00,24-10-2015,7861.62
,286.35,0,0,91,Light rain,Mild drizzle,24-10-2015 08:00,24-10-2015,7719.92
,286.93,0,0,90,Light rain,Mild drizzle,24-10-2015 09:00,24-10-2015,7566.52
,287.04,0,0,90,Light fog,Fine fog,24-10-2015 10:00,24-10-2015,6325.02
,287.42,0,0,90,Light fog,Fine fog,24-10-2015 11:00,24-10-2015,6566.82
,289.26,0,0,90,Light fog,Fine fog,24-10-2015 12:00,24-10-2015,6897.02
,289.48,0,0,90,Airborne particles,Smoky air,24-10-2015 13:00,24-10-2015,6960.72
,289.98,0,0,91,Light fog,Fine fog,24-10-2015 14:00,24-10-2015,7206.42
,290.44,0,0,90,Light fog,Fine fog,24-10-2015 15:00,24-10-2015,7787.52
,290.41,0,0,90,Light fog,Fine fog,24-10-2015 16:00,24-10-2015,7974.72
,290.12,0,0,90,Airborne particles,Smoky air,24-10-2015 17:00,24-10-2015,8030.62
,290.01,0,0,90,Airborne particles,Smoky air,24-10-2015 18:00,24-10-2015,6162.52
,290.06,0,0,91,Light fog,Fine fog,24-10-2015 19:00,24-10-2015,4480.32
,289.04,0,0,75,Airborne particles,Smoky air,24-10-2015 20:00,24-10-2015,4170.92
,287.86,0,0,20,Light fog,Fine fog,24-10-2015 21:00,24-10-2015,3675.62
,287.61,0,0,75,Light fog,Fine fog,24-10-2015 22:00,24-10-2015,2640.82
,288.02,0,0,90,Light fog,Fine fog,24-10-2015 23:00,24-10-2015,1763.32
,288.51,0,0,91,Light fog,Fine fog,25-10-2015 00:00,25-10-2015,1175.72
,287.59,0,0,75,Light fog,Fine fog,25-10-2015 01:00,25-10-2015,879.32
,287.73,0,0,90,Light fog,Fine fog,25-10-2015 02:00,25-10-2015,783.12
,286.84,0,0,90,Light fog,Fine fog,25-10-2015 03:00,25-10-2015,905.32
,285.92,0,0,90,Light fog,Fine fog,25-10-2015 04:00,25-10-2015,1473.42
,285.83,0,0,90,Light fog,Fine fog,25-10-2015 05:00,25-10-2015,3852.42
,285.83,0,0,75,Light fog,Fine fog,25-10-2015 06:00,25-10-2015,6865.82
,285.9,0,0,90,Light fog,Fine fog,25-10-2015 07:00,25-10-2015,8271.12
,285.42,0,0,90,Light fog,Fine fog,25-10-2015 08:00,25-10-2015,7327.32
,286.63,0,0,90,Light fog,Fine fog,25-10-2015 10:00,25-10-2015,6195.02
,287.76,0,0,90,Light fog,Fine fog,25-10-2015 11:00,25-10-2015,6568.12
,288.5,0,0,90,Light fog,Fine fog,25-10-2015 12:00,25-10-2015,6764.42
,287.79,0,0,90,Cloudy skies,Full cloud cover,25-10-2015 13:00,25-10-2015,7007.52
,286.61,0,0,90,Rainfall,Soft rain,25-10-2015 14:00,25-10-2015,7511.92
,286.3,0,0,90,Light rain,Mild drizzle,25-10-2015 15:00,25-10-2015,8077.42
,286.19,0,0,90,Rainfall,Soft rain,25-10-2015 16:00,25-10-2015,8834.02
,284.87,0,0,91,Rainfall,Steady rain,25-10-2015 17:00,25-10-2015,8856.12
,284.49,0,0,90,Light rain,Mild drizzle,25-10-2015 18:00,25-10-2015,7376.72
,284.69,0,0,90,Light rain,Mild drizzle,25-10-2015 19:00,25-10-2015,4976.92
,283.54,0,0,90,Rainfall,Soft rain,25-10-2015 20:00,25-10-2015,4142.32
,284.02,0,0,90,Rainfall,Steady rain,25-10-2015 21:00,25-10-2015,3793.92
,283.42,0,0,90,Cloudy skies,Full cloud cover,25-10-2015 22:00,25-10-2015,2998.32
,283.13,0,0,90,Cloudy skies,Full cloud cover,25-10-2015 23:00,25-10-2015,2092.22
,282.05,0,0,90,Rainfall,Soft rain,26-10-2015 00:00,26-10-2015,1291.42
,281.14,0,0,90,Light rain,Light rain,26-10-2015 01:00,26-10-2015,992.42
,280.17,0,0,91,Rainfall,Soft rain,26-10-2015 02:00,26-10-2015,842.92
,280.54,0,0,90,Rainfall,Soft rain,26-10-2015 03:00,26-10-2015,913.12
,279.53,0,0,91,Rainfall,Soft rain,26-10-2015 04:00,26-10-2015,1339.52
,278.57,0,0,91,Rainfall,Intense rainfall,26-10-2015 05:00,26-10-2015,3587.22
,278.67,0,0,90,Rainfall,Intense rainfall,26-10-2015 06:00,26-10-2015,7484.62
,277.73,0,0,90,Rainfall,Soft rain,26-10-2015 07:00,26-10-2015,8876.92
,276.93,0,0,90,Rainfall,Soft rain,26-10-2015 08:00,26-10-2015,8042.32
,276.36,0,0,90,Rainfall,Soft rain,26-10-2015 09:00,26-10-2015,7225.92
,275.62,0,0,90,Rainfall,Soft rain,26-10-2015 10:00,26-10-2015,6527.82
,275.53,0,0,90,Rainfall,Soft rain,26-10-2015 11:00,26-10-2015,7374.12
,275.1,0,0,90,Light fog,Fine fog,26-10-2015 12:00,26-10-2015,8148.92
,275.11,0,0,90,Snowfall,Deep snow,26-10-2015 13:00,26-10-2015,8067.02
,276.18,0,0,91,Snowfall,Deep snow,26-10-2015 14:00,26-10-2015,8065.72
,276.55,0,0,90,Snowfall,Deep snow,26-10-2015 15:00,26-10-2015,8297.12
,276.86,0,0,91,Cloudy skies,Full cloud cover,26-10-2015 16:00,26-10-2015,8672.82
,276.9,0,0,90,Cloudy skies,Full cloud cover,26-10-2015 17:00,26-10-2015,8165.82
,276.91,0,0,90,Cloudy skies,Full cloud cover,26-10-2015 18:00,26-10-2015,7362.42
,277.43,0,0,91,Cloudy skies,Full cloud cover,26-10-2015 19:00,26-10-2015,5814.12
,276.43,0,0,90,Cloudy skies,Full cloud cover,26-10-2015 20:00,26-10-2015,4646.72
,276.39,0,0,75,Cloudy skies,Fragmented clouds,26-10-2015 21:00,26-10-2015,4352.92
,277.28,0,0,90,Cloudy skies,Full cloud cover,26-10-2015 22:00,26-10-2015,4025.32
,276.38,0,0,90,Cloudy skies,Full cloud cover,26-10-2015 23:00,26-10-2015,2893.02
,276.31,0,0,90,Cloudy skies,Full cloud cover,27-10-2015 00:00,27-10-2015,1928.42
,276.36,0,0,91,Cloudy skies,Full cloud cover,27-10-2015 01:00,27-10-2015,1492.92
,275.63,0,0,21,Cloudy skies,Scattered clouds,27-10-2015 02:00,27-10-2015,1258.92
,274.78,0,0,20,Cloudy skies,Scattered clouds,27-10-2015 03:00,27-10-2015,962.52
,274.61,0,0,1,Clear skies,Clear skies,27-10-2015 04:00,27-10-2015,1036.62
,274.41,0,0,1,Clear skies,Clear skies,27-10-2015 05:00,27-10-2015,1366.82
,273.73,0,0,1,Clear skies,Clear skies,27-10-2015 06:00,27-10-2015,2267.72
,274.25,0,0,20,Cloudy skies,Scattered clouds,27-10-2015 07:00,27-10-2015,3272.62
,275.38,0,0,75,Cloudy skies,Fragmented clouds,27-10-2015 08:00,27-10-2015,4568.72
,275.89,0,0,90,Cloudy skies,Full cloud cover,27-10-2015 09:00,27-10-2015,5729.62
,276.44,0,0,0,Clear skies,Clear skies,27-10-2015 10:00,27-10-2015,6300.32
,276.31,0,0,90,Cloudy skies,Full cloud cover,27-10-2015 11:00,27-10-2015,8234.72
,277.28,0,0,90,Cloudy skies,Full cloud cover,27-10-2015 12:00,27-10-2015,8191.82
,277.5,0,0,91,Cloudy skies,Full cloud cover,27-10-2015 13:00,27-10-2015,7327.32
,276.86,0,0,90,Cloudy skies,Full cloud cover,27-10-2015 14:00,27-10-2015,6508.32
,277.41,0,0,90,Cloudy skies,Full cloud cover,27-10-2015 15:00,27-10-2015,6154.72
,277.7,0,0,90,Cloudy skies,Full cloud cover,27-10-2015 16:00,27-10-2015,6150.82
,277.01,0,0,90,Cloudy skies,Full cloud cover,27-10-2015 17:00,27-10-2015,6035.12
,276.54,0,0,90,Cloudy skies,Full cloud cover,27-10-2015 18:00,27-10-2015,5888.22
,276.76,0,0,90,Cloudy skies,Full cloud cover,27-10-2015 19:00,27-10-2015,4939.22
,276.4,0,0,91,Cloudy skies,Full cloud cover,27-10-2015 20:00,27-10-2015,4429.62
,274.96,0,0,90,Cloudy skies,Full cloud cover,27-10-2015 21:00,27-10-2015,4233.32
,274.65,0,0,21,Cloudy skies,Scattered clouds,27-10-2015 22:00,27-10-2015,4251.52
,274.12,0,0,20,Cloudy skies,Scattered clouds,27-10-2015 23:00,27-10-2015,3335.02
,273.92,0,0,21,Cloudy skies,Scattered clouds,28-10-2015 00:00,28-10-2015,2461.42
,273.84,0,0,90,Cloudy skies,Full cloud cover,28-10-2015 01:00,28-10-2015,1460.42
,273.73,0,0,90,Cloudy skies,Full cloud cover,28-10-2015 02:00,28-10-2015,1008.02
